ch1,ch2,timestamp_ms,label
502,523,3380,fist
533,517,3390,fist
543,526,3400,fist
508,521,3410,fist
511,513,3420,fist
513,496,3430,fist
538,481,3440,fist
540,529,3450,fist
543,487,3460,fist
528,486,3470,fist
524,529,3480,fist
534,524,3490,fist
504,519,3500,fist
545,513,3510,fist
502,494,3520,fist
503,505,3530,fist
518,502,3540,fist
501,529,3550,fist
534,515,3560,fist
512,517,3570,fist
539,499,3580,fist
504,499,3590,fist
535,529,3600,fist
549,484,3610,fist
506,504,3620,fist
527,520,3630,fist
547,506,3640,fist
542,522,3650,fist
521,491,3660,fist
500,484,3670,fist
523,495,3680,fist
503,510,3690,fist
531,523,3700,fist
548,513,3710,fist
513,503,3720,fist
544,508,3730,fist
526,503,3740,fist
501,520,3750,fist
547,515,3760,fist
528,512,3770,fist
514,486,3780,fist
542,496,3790,fist
518,486,3800,fist
539,514,3810,fist
520,502,3820,fist
539,482,3830,fist
538,506,3840,fist
522,525,3850,fist
511,497,3860,fist
501,515,3870,fist
509,523,3880,fist
536,493,3890,fist
526,521,3900,fist
514,497,3910,fist
521,516,3920,fist
531,505,3930,fist
520,511,3940,fist
526,510,3950,fist
537,512,3960,fist
519,489,3970,fist
526,512,3980,fist
511,490,3990,fist
526,526,4000,fist
545,483,4010,fist
542,522,4020,fist
507,484,4030,fist
540,513,4040,fist
547,501,4050,fist
537,518,4060,fist
546,499,4070,fist
509,494,4080,fist
502,507,4090,fist
532,516,4100,fist
547,497,4110,fist
501,486,4120,fist
502,524,4130,fist
537,522,4140,fist
529,521,4150,fist
507,529,4160,fist
547,507,4170,fist
528,505,4180,fist
538,480,4190,fist
534,485,4200,fist
531,481,4210,fist
522,495,4220,fist
541,495,4230,fist
543,524,4240,fist
548,503,4250,fist
545,526,4260,fist
503,497,4270,fist
542,522,4280,fist
540,515,4290,fist
541,529,4300,fist
520,490,4310,fist
516,505,4320,fist
533,506,4330,fist
521,494,4340,fist
540,524,4350,fist
539,526,4360,fist
534,489,4370,fist
509,529,4380,fist
526,517,4390,fist
503,522,4400,fist
526,505,4410,fist
506,480,4420,fist
511,510,4430,fist
537,485,4440,fist
524,483,4450,fist
540,482,4460,fist
533,487,4470,fist
536,516,4480,fist
530,518,4490,fist
539,506,4500,fist
543,501,4510,fist
537,501,4520,fist
525,509,4530,fist
506,507,4540,fist
520,510,4550,fist
528,518,4560,fist
519,521,4570,fist
538,495,4580,fist
536,495,4590,fist
529,498,4600,fist
505,529,4610,fist
529,524,4620,fist
536,508,4630,fist
540,517,4640,fist
541,507,4650,fist
526,499,4660,fist
516,488,4670,fist
542,483,4680,fist
514,513,4690,fist
502,486,4700,fist
513,528,4710,fist
523,491,4720,fist
508,515,4730,fist
529,515,4740,fist
530,505,4750,fist
548,521,4760,fist
507,503,4770,fist
539,508,4780,fist
539,494,4790,fist
503,527,4800,fist
531,493,4810,fist
528,523,4820,fist
526,488,4830,fist
522,486,4840,fist
539,504,4850,fist
524,522,4860,fist
541,521,4870,fist
507,514,4880,fist
547,516,4890,fist
529,486,4900,fist
529,486,4910,fist
503,501,4920,fist
536,495,4930,fist
538,522,4940,fist
525,481,4950,fist
524,516,4960,fist
520,485,4970,fist
539,522,4980,fist
530,486,4990,fist
528,516,5000,fist
500,513,5010,fist
548,513,5020,fist
516,481,5030,fist
512,507,5040,fist
525,522,5050,fist
527,496,5060,fist
511,518,5070,fist
503,490,5080,fist
510,491,5090,fist
523,503,5100,fist
535,501,5110,fist
532,520,5120,fist
502,480,5130,fist
533,481,5140,fist
548,513,5150,fist
524,484,5160,fist
544,499,5170,fist
514,489,5180,fist
531,513,5190,fist
506,497,5200,fist
503,488,5210,fist
521,511,5220,fist
522,486,5230,fist
517,486,5240,fist
525,492,5250,fist
542,492,5260,fist
521,481,5270,fist
536,496,5280,fist
500,495,5290,fist
534,517,5300,fist
503,484,5310,fist
544,511,5320,fist
545,494,5330,fist
507,506,5340,fist
539,528,5350,fist
543,483,5360,fist
543,506,5370,fist
538,497,5380,fist
525,526,5390,fist
505,523,5400,fist
543,529,5410,fist
534,495,5420,fist
530,482,5430,fist
522,512,5440,fist
543,506,5450,fist
503,502,5460,fist
548,505,5470,fist
545,504,5480,fist
531,497,5490,fist
539,520,5500,fist
523,484,5510,fist
517,512,5520,fist
538,522,5530,fist
537,513,5540,fist
503,483,5550,fist
500,500,5560,fist
526,512,5570,fist
539,480,5580,fist
500,482,5590,fist
533,508,5600,fist
549,514,5610,fist
501,508,5620,fist
529,522,5630,fist
508,492,5640,fist
518,524,5650,fist
508,505,5660,fist
523,487,5670,fist
526,512,5680,fist
509,482,5690,fist
504,489,5700,fist
512,487,5710,fist
546,508,5720,fist
546,503,5730,fist
522,526,5740,fist
548,528,5750,fist
538,484,5760,fist
540,513,5770,fist
512,482,5780,fist
549,527,5790,fist
517,495,5800,fist
544,512,5810,fist
502,487,5820,fist
524,499,5830,fist
501,518,5840,fist
534,512,5850,fist
528,510,5860,fist
523,490,5870,fist
534,521,5880,fist
519,526,5890,fist
528,527,5900,fist
501,519,5910,fist
514,510,5920,fist
501,510,5930,fist
506,514,5940,fist
533,488,5950,fist
510,487,5960,fist
528,526,5970,fist
515,498,5980,fist
524,512,5990,fist
539,507,6000,fist
509,503,6010,fist
500,519,6020,fist
545,495,6030,fist
548,525,6040,fist
547,504,6050,fist
542,485,6060,fist
518,481,6070,fist
510,485,6080,fist
542,501,6090,fist
507,519,6100,fist
543,489,6110,fist
510,519,6120,fist
507,523,6130,fist
501,510,6140,fist
506,515,6150,fist
528,493,6160,fist
527,503,6170,fist
538,483,6180,fist
549,482,6190,fist
525,496,6200,fist
500,510,6210,fist
536,505,6220,fist
508,490,6230,fist
502,516,6240,fist
515,517,6250,fist
515,500,6260,fist
520,514,6270,fist
533,503,6280,fist
516,496,6290,fist
525,518,6300,fist
541,517,6310,fist
542,510,6320,fist
515,527,6330,fist
517,492,6340,fist
543,481,6350,fist
511,480,6360,fist
521,483,6370,fist
539,529,6380,fist
500,513,6390,fist
545,510,6400,fist
538,509,6410,fist
529,514,6420,fist
539,500,6430,fist
537,506,6440,fist
548,524,6450,fist
528,501,6460,fist
534,499,6470,fist
522,515,6480,fist
546,502,6490,fist
514,511,6500,fist
517,516,6510,fist
518,523,6520,fist
540,499,6530,fist
514,513,6540,fist
523,501,6550,fist
514,485,6560,fist
500,527,6570,fist
546,480,6580,fist
525,526,6590,fist
515,488,6600,fist
512,528,6610,fist
512,522,6620,fist
516,520,6630,fist
541,512,6640,fist
533,499,6650,fist
527,484,6660,fist
513,487,6670,fist
517,509,6680,fist
527,501,6690,fist
532,486,6700,fist
532,482,6710,fist
504,509,6720,fist
542,485,6730,fist
528,516,6740,fist
520,481,6750,fist
545,506,6760,fist
533,499,6770,fist
536,522,6780,fist
523,510,6790,fist
507,529,6800,fist
530,513,6810,fist
534,496,6820,fist
513,501,6830,fist
537,510,6840,fist
517,483,6850,fist
539,481,6860,fist
511,509,6870,fist
500,492,6880,fist
531,522,6890,fist
548,491,6900,fist
532,488,6910,fist
506,499,6920,fist
500,505,6930,fist
539,483,6940,fist
546,480,6950,fist
500,481,6960,fist
542,519,6970,fist
544,506,6980,fist
511,524,6990,fist
520,496,7000,fist
506,502,7010,fist
509,497,7020,fist
537,485,7030,fist
536,529,7040,fist
537,486,7050,fist
534,484,7060,fist
533,498,7070,fist
518,489,7080,fist
514,519,7090,fist
530,487,7100,fist
502,524,7110,fist
512,512,7120,fist
507,505,7130,fist
535,512,7140,fist
538,502,7150,fist
507,499,7160,fist
532,502,7170,fist
535,499,7180,fist
542,494,7190,fist
512,498,7200,fist
510,491,7210,fist
533,487,7220,fist
545,508,7230,fist
501,523,7240,fist
514,523,7250,fist
506,483,7260,fist
501,528,7270,fist
525,507,7280,fist
509,509,7290,fist
544,515,7300,fist
547,510,7310,fist
506,492,7320,fist
532,502,7330,fist
541,521,7340,fist
529,520,7350,fist
547,486,7360,fist
522,480,7370,fist
507,522,7380,fist
532,510,7390,fist
544,529,7400,fist
504,496,7410,fist
538,488,7420,fist
511,494,7430,fist
505,521,7440,fist
527,496,7450,fist
522,512,7460,fist
533,498,7470,fist
535,481,7480,fist
526,515,7490,fist
531,487,7500,fist
542,523,7510,fist
515,494,7520,fist
539,524,7530,fist
547,503,7540,fist
512,489,7550,fist
506,483,7560,fist
525,508,7570,fist
513,511,7580,fist
544,484,7590,fist
545,523,7600,fist
507,508,7610,fist
544,488,7620,fist
531,488,7630,fist
505,504,7640,fist
512,520,7650,fist
538,485,7660,fist
508,519,7670,fist
546,520,7680,fist
531,493,7690,fist
535,527,7700,fist
504,514,7710,fist
525,485,7720,fist
530,485,7730,fist
518,480,7740,fist
504,483,7750,fist
501,524,7760,fist
526,495,7770,fist
535,493,7780,fist
547,489,7790,fist
541,524,7800,fist
510,516,7810,fist
519,523,7820,fist
523,500,7830,fist
509,511,7840,fist
534,493,7850,fist
520,510,7860,fist
500,511,7870,fist
527,481,7880,fist
525,529,7890,fist
515,514,7900,fist
540,480,7910,fist
533,510,7920,fist
511,525,7930,fist
504,500,7940,fist
518,509,7950,fist
502,528,7960,fist
536,512,7970,fist
505,508,7980,fist
536,520,7990,fist
509,513,8000,fist
547,526,8010,fist
521,502,8020,fist
505,495,8030,fist
516,495,8040,fist
503,507,8050,fist
547,488,8060,fist
546,490,8070,fist
514,491,8080,fist
534,527,8090,fist
506,525,8100,fist
546,512,8110,fist
545,480,8120,fist
541,515,8130,fist
530,485,8140,fist
541,481,8150,fist
546,526,8160,fist
535,504,8170,fist
531,526,8180,fist
531,524,8190,fist
506,528,8200,fist
511,519,8210,fist
523,506,8220,fist
516,506,8230,fist
527,498,8240,fist
535,485,8250,fist
515,501,8260,fist
543,522,8270,fist
521,497,8280,fist
539,502,8290,fist
510,491,8300,fist
544,528,8310,fist
537,509,8320,fist
524,527,8330,fist
522,504,8340,fist
540,514,8350,fist
509,498,8360,fist
519,525,8370,fist
525,489,8380,fist
505,489,8390,fist
539,521,8400,fist
526,501,8410,fist
535,497,8420,fist
528,516,8430,fist
530,504,8440,fist
526,527,8450,fist
537,505,8460,fist
512,486,8470,fist
505,495,8480,fist
539,487,8490,fist
538,487,8500,fist
518,484,8510,fist
519,526,8520,fist
518,515,8530,fist
509,529,8540,fist
542,488,8550,fist
517,492,8560,fist
532,505,8570,fist
523,481,8580,fist
502,502,8590,fist
540,527,8600,fist
512,529,8610,fist
510,517,8620,fist
513,512,8630,fist
540,501,8640,fist
534,512,8650,fist
547,481,8660,fist
513,482,8670,fist
522,483,8680,fist
531,522,8690,fist
506,504,8700,fist
510,490,8710,fist
540,516,8720,fist
548,504,8730,fist
521,488,8740,fist
500,520,8750,fist
508,483,8760,fist
543,507,8770,fist
530,488,8780,fist
512,518,8790,fist
548,500,8800,fist
540,499,8810,fist
504,526,8820,fist
519,506,8830,fist
519,492,8840,fist
512,499,8850,fist
532,512,8860,fist
515,520,8870,fist
500,483,8880,fist
532,494,8890,fist
528,526,8900,fist
520,500,8910,fist
536,507,8920,fist
518,511,8930,fist
532,499,8940,fist
524,523,8950,fist
519,482,8960,fist
500,526,8970,fist
500,510,8980,fist
547,500,8990,fist
516,516,9000,fist
518,519,9010,fist
548,497,9020,fist
542,518,9030,fist
528,507,9040,fist
501,491,9050,fist
521,493,9060,fist
500,516,9070,fist
530,516,9080,fist
517,490,9090,fist
546,501,9100,fist
532,485,9110,fist
519,493,9120,fist
523,507,9130,fist
548,527,9140,fist
524,516,9150,fist
505,516,9160,fist
526,526,9170,fist
528,513,9180,fist
502,514,9190,fist
539,487,9200,fist
504,483,9210,fist
547,500,9220,fist
541,485,9230,fist
538,502,9240,fist
534,525,9250,fist
501,497,9260,fist
543,523,9270,fist
514,520,9280,fist
548,481,9290,fist
504,499,9300,fist
535,501,9310,fist
530,519,9320,fist
521,510,9330,fist
501,525,9340,fist
534,513,9350,fist
505,512,9360,fist
543,496,9370,fist
548,496,9380,fist
531,512,9390,fist
512,498,9400,fist
544,491,9410,fist
502,515,9420,fist
502,486,9430,fist
508,504,9440,fist
524,520,9450,fist
502,481,9460,fist
501,497,9470,fist
521,527,9480,fist
518,522,9490,fist
547,491,9500,fist
538,522,9510,fist
513,518,9520,fist
548,524,9530,fist
535,523,9540,fist
515,520,9550,fist
537,518,9560,fist
531,516,9570,fist
526,529,9580,fist
532,490,9590,fist
533,488,9600,fist
500,507,9610,fist
519,512,9620,fist
534,480,9630,fist
507,498,9640,fist
520,519,9650,fist
541,505,9660,fist
511,513,9670,fist
502,524,9680,fist
545,486,9690,fist
515,509,9700,fist
524,508,9710,fist
506,497,9720,fist
536,501,9730,fist
514,480,9740,fist
547,510,9750,fist
506,485,9760,fist
521,503,9770,fist
536,505,9780,fist
516,526,9790,fist
514,508,9800,fist
533,491,9810,fist
529,500,9820,fist
525,506,9830,fist
538,498,9840,fist
545,514,9850,fist
543,519,9860,fist
544,526,9870,fist
506,522,9880,fist
537,481,9890,fist
537,512,9900,fist
535,501,9910,fist
504,480,9920,fist
540,512,9930,fist
548,521,9940,fist
507,485,9950,fist
536,517,9960,fist
509,484,9970,fist
523,521,9980,fist
512,483,9990,fist
512,511,10000,fist
541,480,10010,fist
506,525,10020,fist
510,481,10030,fist
512,526,10040,fist
500,521,10050,fist
512,497,10060,fist
529,524,10070,fist
504,488,10080,fist
500,524,10090,fist
528,502,10100,fist
509,529,10110,fist
518,486,10120,fist
511,492,10130,fist
546,521,10140,fist
539,515,10150,fist
532,516,10160,fist
514,485,10170,fist
549,495,10180,fist
540,528,10190,fist
514,483,10200,fist
538,516,10210,fist
543,500,10220,fist
501,506,10230,fist
532,526,10240,fist
534,525,10250,fist
543,504,10260,fist
542,501,10270,fist
541,498,10280,fist
511,510,10290,fist
525,529,10300,fist
538,487,10310,fist
531,487,10320,fist
534,500,10330,fist
502,486,10340,fist
519,519,10350,fist
509,514,10360,fist
510,483,10370,fist
533,517,10380,fist
540,480,10390,fist
549,505,10400,fist
518,526,10410,fist
515,490,10420,fist
548,510,10430,fist
537,482,10440,fist
546,505,10450,fist
509,507,10460,fist
534,510,10470,fist
538,492,10480,fist
542,517,10490,fist
500,500,10500,fist
513,521,10510,fist
526,518,10520,fist
535,504,10530,fist
514,489,10540,fist
534,495,10550,fist
527,499,10560,fist
531,516,10570,fist
526,494,10580,fist
502,496,10590,fist
508,497,10600,fist
541,501,10610,fist
505,483,10620,fist
514,525,10630,fist
544,516,10640,fist
532,486,10650,fist
525,514,10660,fist
535,529,10670,fist
512,508,10680,fist
516,490,10690,fist
520,510,10700,fist
516,511,10710,fist
501,519,10720,fist
548,497,10730,fist
529,514,10740,fist
500,489,10750,fist
511,490,10760,fist
543,494,10770,fist
522,522,10780,fist
519,515,10790,fist
511,518,10800,fist
531,518,10810,fist
521,486,10820,fist
530,524,10830,fist
544,497,10840,fist
508,509,10850,fist
512,526,10860,fist
544,524,10870,fist
532,520,10880,fist
532,527,10890,fist
521,495,10900,fist
512,522,10910,fist
545,516,10920,fist
523,482,10930,fist
520,481,10940,fist
535,485,10950,fist
516,522,10960,fist
523,487,10970,fist
503,504,10980,fist
501,491,10990,fist
500,506,11000,fist
543,491,11010,fist
537,490,11020,fist
525,502,11030,fist
538,503,11040,fist
542,493,11050,fist
518,528,11060,fist
539,492,11070,fist
545,492,11080,fist
529,501,11090,fist
514,503,11100,fist
515,496,11110,fist
512,525,11120,fist
509,516,11130,fist
530,506,11140,fist
548,505,11150,fist
530,512,11160,fist
537,482,11170,fist
516,508,11180,fist
501,520,11190,fist
516,527,11200,fist
514,500,11210,fist
510,524,11220,fist
541,483,11230,fist
516,501,11240,fist
511,513,11250,fist
515,487,11260,fist
500,488,11270,fist
504,511,11280,fist
520,518,11290,fist
530,481,11300,fist
534,496,11310,fist
516,491,11320,fist
517,504,11330,fist
529,483,11340,fist
511,489,11350,fist
512,496,11360,fist
509,490,11370,fist
510,505,11380,fist
509,516,11390,fist
530,515,11400,fist
513,502,11410,fist
524,486,11420,fist
546,507,11430,fist
522,505,11440,fist
520,491,11450,fist
538,491,11460,fist
501,527,11470,fist
516,491,11480,fist
521,497,11490,fist
539,495,11500,fist
502,493,11510,fist
549,524,11520,fist
540,486,11530,fist
533,527,11540,fist
535,516,11550,fist
538,484,11560,fist
525,488,11570,fist
547,491,11580,fist
513,526,11590,fist
549,510,11600,fist
525,506,11610,fist
526,512,11620,fist
540,504,11630,fist
517,504,11640,fist
539,515,11650,fist
515,519,11660,fist
517,525,11670,fist
510,496,11680,fist
534,510,11690,fist
538,506,11700,fist
510,481,11710,fist
505,500,11720,fist
526,513,11730,fist
509,519,11740,fist
541,528,11750,fist
501,519,11760,fist
542,505,11770,fist
547,518,11780,fist
522,515,11790,fist
523,500,11800,fist
528,483,11810,fist
519,508,11820,fist
533,483,11830,fist
503,525,11840,fist
513,501,11850,fist
500,493,11860,fist
538,525,11870,fist
508,516,11880,fist
540,501,11890,fist
530,514,11900,fist
522,509,11910,fist
527,519,11920,fist
549,491,11930,fist
512,491,11940,fist
506,507,11950,fist
511,481,11960,fist
541,526,11970,fist
530,517,11980,fist
528,481,11990,fist
535,512,12000,fist
548,495,12010,fist
516,501,12020,fist
545,483,12030,fist
505,529,12040,fist
517,483,12050,fist
531,485,12060,fist
508,506,12070,fist
508,492,12080,fist
536,509,12090,fist
511,503,12100,fist
542,526,12110,fist
548,490,12120,fist
540,508,12130,fist
509,528,12140,fist
531,495,12150,fist
542,492,12160,fist
532,517,12170,fist
513,497,12180,fist
541,527,12190,fist
511,490,12200,fist
534,522,12210,fist
529,515,12220,fist
548,516,12230,fist
504,488,12240,fist
526,490,12250,fist
508,492,12260,fist
520,509,12270,fist
514,505,12280,fist
538,482,12290,fist
527,529,12300,fist
504,503,12310,fist
501,510,12320,fist
500,521,12330,fist
541,529,12340,fist
523,518,12350,fist
528,500,12360,fist
545,483,12370,fist
500,499,12380,fist
543,514,12390,fist
542,488,12400,fist
500,485,12410,fist
544,519,12420,fist
537,521,12430,fist
530,495,12440,fist
513,515,12450,fist
525,501,12460,fist
538,500,12470,fist
544,501,12480,fist
528,495,12490,fist
536,520,12500,fist
508,500,12510,fist
505,515,12520,fist
527,512,12530,fist
519,504,12540,fist
533,524,12550,fist
517,516,12560,fist
528,527,12570,fist
508,500,12580,fist
522,499,12590,fist
546,500,12600,fist
532,514,12610,fist
542,519,12620,fist
538,483,12630,fist
508,488,12640,fist
517,515,12650,fist
531,481,12660,fist
515,517,12670,fist
544,527,12680,fist
518,527,12690,fist
504,510,12700,fist
537,482,12710,fist
531,484,12720,fist
510,481,12730,fist
517,487,12740,fist
541,483,12750,fist
548,492,12760,fist
548,512,12770,fist
506,496,12780,fist
500,492,12790,fist
502,502,12800,fist
549,520,12810,fist
530,527,12820,fist
549,523,12830,fist
524,514,12840,fist
543,484,12850,fist
541,493,12860,fist
531,512,12870,fist
538,509,12880,fist
542,489,12890,fist
539,485,12900,fist
503,511,12910,fist
515,527,12920,fist
501,482,12930,fist
509,525,12940,fist
548,529,12950,fist
520,498,12960,fist
536,512,12970,fist
544,490,12980,fist
508,502,12990,fist
511,503,13000,fist
509,499,13010,fist
507,520,13020,fist
504,508,13030,fist
513,516,13040,fist
531,490,13050,fist
548,524,13060,fist
525,480,13070,fist
505,502,13080,fist
525,501,13090,fist
503,516,13100,fist
543,526,13110,fist
542,489,13120,fist
542,529,13130,fist
541,493,13140,fist
506,493,13150,fist
502,506,13160,fist
511,500,13170,fist
509,492,13180,fist
524,494,13190,fist
538,492,13200,fist
534,524,13210,fist
517,486,13220,fist
509,495,13230,fist
524,512,13240,fist
546,514,13250,fist
520,490,13260,fist
546,481,13270,fist
505,493,13280,fist
536,499,13290,fist
512,495,13300,fist
514,511,13310,fist
533,493,13320,fist
511,489,13330,fist
546,518,13340,fist
527,502,13350,fist
513,515,13360,fist
508,526,13370,fist
542,495,13380,fist
509,512,13390,fist
543,517,13400,fist
502,486,13410,fist
521,506,13420,fist
540,484,13430,fist
536,526,13440,fist
544,490,13450,fist
531,490,13460,fist
535,487,13470,fist
509,484,13480,fist
528,503,13490,fist
530,489,13500,fist
530,522,13510,fist
541,528,13520,fist
500,508,13530,fist
547,481,13540,fist
514,487,13550,fist
501,529,13560,fist
527,487,13570,fist
504,489,13580,fist
518,526,13590,fist
500,523,13600,fist
535,528,13610,fist
513,522,13620,fist
506,500,13630,fist
523,519,13640,fist
541,499,13650,fist
504,525,13660,fist
541,501,13670,fist
531,526,13680,fist
539,492,13690,fist
519,500,13700,fist
501,510,13710,fist
533,527,13720,fist
510,480,13730,fist
548,529,13740,fist
527,529,13750,fist
535,515,13760,fist
532,528,13770,fist
535,519,13780,fist
526,526,13790,fist
513,494,13800,fist
546,502,13810,fist
525,500,13820,fist
547,497,13830,fist
540,528,13840,fist
544,484,13850,fist
531,496,13860,fist
519,518,13870,fist
549,507,13880,fist
512,480,13890,fist
525,501,13900,fist
526,514,13910,fist
533,507,13920,fist
527,512,13930,fist
532,501,13940,fist
521,510,13950,fist
500,490,13960,fist
542,492,13970,fist
506,487,13980,fist
522,515,13990,fist
536,520,14000,fist
544,480,14010,fist
526,510,14020,fist
517,525,14030,fist
524,504,14040,fist
506,521,14050,fist
